metric_formula,model_name,seed,item_id,phenomenon,metric,label_type,target,distractor_prob
sentence_cond_probs,google/flan-t5-xl,0,21,coherence,label_score,label_alpha,0.39534426519749555,0.6046557348025045
sentence_mi,google/flan-t5-xl,0,21,coherence,label_score,label_alpha,0.48019227439083945,0.5198077256091606
sentence_mi_surprisal,google/flan-t5-xl,0,21,coherence,label_score,label_alpha,0.5238261166497937,0.4761738833502063
sentence_surprisal,google/flan-t5-xl,0,21,coherence,label_score,label_alpha,0.5562297044507699,0.4437702955492301
mean_sentence_cond_probs,google/flan-t5-xl,0,21,coherence,label_score,label_numeric,0.6943853510207348,0.30561464897926516
mean_sentence_surprisal,google/flan-t5-xl,0,21,coherence,label_score,label_numeric,0.41407828766915394,0.585921712330846
sentence_cond_probs,google/flan-t5-xl,0,21,coherence,label_score,label_numeric,0.6943853510207348,0.30561464897926516
sentence_mi,google/flan-t5-xl,0,21,coherence,label_score,label_numeric,0.37837625964247,0.62162374035753
sentence_mi_surprisal,google/flan-t5-xl,0,21,coherence,label_score,label_numeric,0.5123682711935935,0.4876317288064065
sentence_surprisal,google/flan-t5-xl,0,21,coherence,label_score,label_numeric,0.41407828766915394,0.585921712330846
mean_sentence_cond_probs,google/flan-t5-xl,0,22,coherence,label_score,label_alpha,0.6432848160677993,0.3567151839322007
mean_sentence_surprisal,google/flan-t5-xl,0,22,coherence,label_score,label_alpha,0.41313051278396506,0.5868694872160349
sentence_cond_probs,google/flan-t5-xl,0,22,coherence,label_score,label_alpha,0.6432848160677993,0.3567151839322007
sentence_mi,google/flan-t5-xl,0,22,coherence,label_score,label_alpha,0.6226868389980009,0.3773131610019991
sentence_mi_surprisal,google/flan-t5-xl,0,22,coherence,label_score,label_alpha,0.42195887620338735,0.5780411237966127
sentence_surprisal,google/flan-t5-xl,0,22,coherence,label_score,label_alpha,0.41313051278396506,0.5868694872160349
mean_sentence_cond_probs,google/flan-t5-xl,0,22,coherence,label_score,label_numeric,0.5102641465882309,0.48973585341176906
mean_sentence_surprisal,google/flan-t5-xl,0,22,coherence,label_score,label_numeric,0.49287046701446396,0.5071295329855361
sentence_cond_probs,google/flan-t5-xl,0,22,coherence,label_score,label_numeric,0.5102641465882309,0.48973585341176906
sentence_mi,google/flan-t5-xl,0,22,coherence,label_score,label_numeric,0.6062576832146619,0.3937423167853381
sentence_mi_surprisal,google/flan-t5-xl,0,22,coherence,label_score,label_numeric,0.45238084833804126,0.5476191516619587
sentence_surprisal,google/flan-t5-xl,0,22,coherence,label_score,label_numeric,0.49287046701446396,0.5071295329855361
mean_sentence_cond_probs,google/flan-t5-xl,0,23,coherence,label_score,label_alpha,0.3647284470030248,0.6352715529969752
mean_sentence_surprisal,google/flan-t5-xl,0,23,coherence,label_score,label_alpha,0.5799329013631631,0.4200670986368369
sentence_cond_probs,google/flan-t5-xl,0,23,coherence,label_score,label_alpha,0.3647284470030248,0.6352715529969752
sentence_mi,google/flan-t5-xl,0,23,coherence,label_score,label_alpha,0.4478727177450709,0.552127282254929
sentence_mi_surprisal,google/flan-t5-xl,0,23,coherence,label_score,label_alpha,0.5478531807417798,0.4521468192582202
sentence_surprisal,google/flan-t5-xl,0,23,coherence,label_score,label_alpha,0.5799329013631631,0.4200670986368369
mean_sentence_cond_probs,google/flan-t5-xl,0,23,coherence,label_score,label_numeric,0.5126714985792596,0.48732850142074036
mean_sentence_surprisal,google/flan-t5-xl,0,23,coherence,label_score,label_numeric,0.49120916174037743,0.5087908382596226
sentence_cond_probs,google/flan-t5-xl,0,23,coherence,label_score,label_numeric,0.5126714985792596,0.48732850142074036
sentence_mi,google/flan-t5-xl,0,23,coherence,label_score,label_numeric,0.21986536699673231,0.7801346330032677
sentence_mi_surprisal,google/flan-t5-xl,0,23,coherence,label_score,label_numeric,0.5893907465705054,0.4106092534294946
sentence_surprisal,google/flan-t5-xl,0,23,coherence,label_score,label_numeric,0.49120916174037743,0.5087908382596226
mean_sentence_cond_probs,google/flan-t5-xl,0,24,coherence,label_score,label_alpha,0.3906147289218767,0.6093852710781233
mean_sentence_surprisal,google/flan-t5-xl,0,24,coherence,label_score,label_alpha,0.5866228467855047,0.4133771532144953
sentence_cond_probs,google/flan-t5-xl,0,24,coherence,label_score,label_alpha,0.3906147289218767,0.6093852710781233
sentence_mi,google/flan-t5-xl,0,24,coherence,label_score,label_alpha,0.47524549539173877,0.5247545046082612
sentence_mi_surprisal,google/flan-t5-xl,0,24,coherence,label_score,label_alpha,0.5546616987723932,0.44533830122760676
sentence_surprisal,google/flan-t5-xl,0,24,coherence,label_score,label_alpha,0.5866228467855047,0.4133771532144953
mean_sentence_cond_probs,google/flan-t5-xl,0,24,coherence,label_score,label_numeric,0.4926727295629526,0.5073272704370474
mean_sentence_surprisal,google/flan-t5-xl,0,24,coherence,label_score,label_numeric,0.5053505763424619,0.49464942365753806
sentence_cond_probs,google/flan-t5-xl,0,24,coherence,label_score,label_numeric,0.4926727295629526,0.5073272704370474
sentence_mi,google/flan-t5-xl,0,24,coherence,label_score,label_numeric,0.2064498603047297,0.7935501396952703
sentence_mi_surprisal,google/flan-t5-xl,0,24,coherence,label_score,label_numeric,0.6030087408454247,0.39699125915457534
sentence_surprisal,google/flan-t5-xl,0,24,coherence,label_score,label_numeric,0.5053505763424619,0.49464942365753806
mean_sentence_cond_probs,google/flan-t5-xl,0,25,coherence,label_score,label_alpha,0.43918188482491066,0.5608181151750893
mean_sentence_surprisal,google/flan-t5-xl,0,25,coherence,label_score,label_alpha,0.5246343510433701,0.4753656489566299
sentence_cond_probs,google/flan-t5-xl,0,25,coherence,label_score,label_alpha,0.43918188482491066,0.5608181151750893
sentence_mi,google/flan-t5-xl,0,25,coherence,label_score,label_alpha,0.5252651977154564,0.47473480228454357
sentence_mi_surprisal,google/flan-t5-xl,0,25,coherence,label_score,label_alpha,0.49203059557538636,0.5079694044246137
sentence_surprisal,google/flan-t5-xl,0,25,coherence,label_score,label_alpha,0.5246343510433701,0.4753656489566299
mean_sentence_cond_probs,google/flan-t5-xl,0,25,coherence,label_score,label_numeric,0.5112664103609834,0.4887335896390166
mean_sentence_surprisal,google/flan-t5-xl,0,25,coherence,label_score,label_numeric,0.4959073419321202,0.5040926580678797
sentence_cond_probs,google/flan-t5-xl,0,25,coherence,label_score,label_numeric,0.5112664103609834,0.4887335896390166
sentence_mi,google/flan-t5-xl,0,25,coherence,label_score,label_numeric,0.21890230463199775,0.7810976953680022
sentence_mi_surprisal,google/flan-t5-xl,0,25,coherence,label_score,label_numeric,0.5939317847028742,0.4060682152971258
sentence_surprisal,google/flan-t5-xl,0,25,coherence,label_score,label_numeric,0.4959073419321202,0.5040926580678797
mean_sentence_cond_probs,google/flan-t5-xl,0,26,coherence,label_score,label_alpha,0.555600772806556,0.44439922719344405
mean_sentence_surprisal,google/flan-t5-xl,0,26,coherence,label_score,label_alpha,0.4680886233472312,0.5319113766527688
sentence_cond_probs,google/flan-t5-xl,0,26,coherence,label_score,label_alpha,0.555600772806556,0.44439922719344405
sentence_mi,google/flan-t5-xl,0,26,coherence,label_score,label_alpha,0.5336104838354646,0.4663895161645354
sentence_mi_surprisal,google/flan-t5-xl,0,26,coherence,label_score,label_alpha,0.4771365805681251,0.5228634194318749
sentence_surprisal,google/flan-t5-xl,0,26,coherence,label_score,label_alpha,0.4680886233472312,0.5319113766527688
mean_sentence_cond_probs,google/flan-t5-xl,0,26,coherence,label_score,label_numeric,0.5440091410803041,0.45599085891969593
mean_sentence_surprisal,google/flan-t5-xl,0,26,coherence,label_score,label_numeric,0.4647924206917311,0.5352075793082689
sentence_cond_probs,google/flan-t5-xl,0,26,coherence,label_score,label_numeric,0.5440091410803041,0.45599085891969593
sentence_mi,google/flan-t5-xl,0,26,coherence,label_score,label_numeric,0.6380797450792055,0.3619202549207945
sentence_mi_surprisal,google/flan-t5-xl,0,26,coherence,label_score,label_numeric,0.4246778255543818,0.5753221744456182
sentence_surprisal,google/flan-t5-xl,0,26,coherence,label_score,label_numeric,0.4647924206917311,0.5352075793082689
mean_sentence_cond_probs,google/flan-t5-xl,0,27,coherence,label_score,label_alpha,0.3833401253991262,0.6166598746008738
mean_sentence_surprisal,google/flan-t5-xl,0,27,coherence,label_score,label_alpha,0.5634598498377024,0.43654015016229764
sentence_cond_probs,google/flan-t5-xl,0,27,coherence,label_score,label_alpha,0.3833401253991262,0.6166598746008738
sentence_mi,google/flan-t5-xl,0,27,coherence,label_score,label_alpha,0.4676041881422389,0.5323958118577611
sentence_mi_surprisal,google/flan-t5-xl,0,27,coherence,label_score,label_alpha,0.5311391868586223,0.46886081314137773
sentence_surprisal,google/flan-t5-xl,0,27,coherence,label_score,label_alpha,0.5634598498377024,0.43654015016229764
mean_sentence_cond_probs,google/flan-t5-xl,0,27,coherence,label_score,label_numeric,0.6187896853200431,0.3812103146799569
mean_sentence_surprisal,google/flan-t5-xl,0,27,coherence,label_score,label_numeric,0.4341600925772812,0.5658399074227187
sentence_cond_probs,google/flan-t5-xl,0,27,coherence,label_score,label_numeric,0.6187896853200431,0.3812103146799569
sentence_mi,google/flan-t5-xl,0,27,coherence,label_score,label_numeric,0.3030673435164131,0.6969326564835869
sentence_mi_surprisal,google/flan-t5-xl,0,27,coherence,label_score,label_numeric,0.5328815896888541,0.46711841031114587
sentence_surprisal,google/flan-t5-xl,0,27,coherence,label_score,label_numeric,0.4341600925772812,0.5658399074227187
mean_sentence_cond_probs,google/flan-t5-xl,0,28,coherence,label_score,label_alpha,0.5204021239342224,0.47959787606577764
mean_sentence_surprisal,google/flan-t5-xl,0,28,coherence,label_score,label_alpha,0.4923691136812026,0.5076308863187974
sentence_cond_probs,google/flan-t5-xl,0,28,coherence,label_score,label_alpha,0.5204021239342224,0.47959787606577764
sentence_mi,google/flan-t5-xl,0,28,coherence,label_score,label_alpha,0.605224870147301,0.394775129852699
sentence_mi_surprisal,google/flan-t5-xl,0,28,coherence,label_score,label_alpha,0.4598308855648927,0.5401691144351073
sentence_surprisal,google/flan-t5-xl,0,28,coherence,label_score,label_alpha,0.4923691136812026,0.5076308863187974
mean_sentence_cond_probs,google/flan-t5-xl,0,28,coherence,label_score,label_numeric,0.5925561427741147,0.4074438572258853
mean_sentence_surprisal,google/flan-t5-xl,0,28,coherence,label_score,label_numeric,0.45382890515184593,0.5461710948481541
sentence_cond_probs,google/flan-t5-xl,0,28,coherence,label_score,label_numeric,0.5925561427741147,0.4074438572258853
sentence_mi,google/flan-t5-xl,0,28,coherence,label_score,label_numeric,0.2803743452135175,0.7196256547864825
sentence_mi_surprisal,google/flan-t5-xl,0,28,coherence,label_score,label_numeric,0.5526546186581438,0.4473453813418562
sentence_surprisal,google/flan-t5-xl,0,28,coherence,label_score,label_numeric,0.45382890515184593,0.5461710948481541
mean_sentence_cond_probs,google/flan-t5-xl,0,29,coherence,label_score,label_alpha,0.48008997563805217,0.5199100243619479
mean_sentence_surprisal,google/flan-t5-xl,0,29,coherence,label_score,label_alpha,0.5117991149414903,0.48820088505850967
sentence_cond_probs,google/flan-t5-xl,0,29,coherence,label_score,label_alpha,0.48008997563805217,0.5199100243619479
sentence_mi,google/flan-t5-xl,0,29,coherence,label_score,label_alpha,0.5660978019245384,0.4339021980754616
sentence_mi_surprisal,google/flan-t5-xl,0,29,coherence,label_score,label_alpha,0.4791889440579793,0.5208110559420207
sentence_surprisal,google/flan-t5-xl,0,29,coherence,label_score,label_alpha,0.5117991149414903,0.48820088505850967
mean_sentence_cond_probs,google/flan-t5-xl,0,29,coherence,label_score,label_numeric,0.4625484083362769,0.537451591663723
mean_sentence_surprisal,google/flan-t5-xl,0,29,coherence,label_score,label_numeric,0.5182615373275091,0.4817384626724909
sentence_cond_probs,google/flan-t5-xl,0,29,coherence,label_score,label_numeric,0.4625484083362769,0.537451591663723
sentence_mi,google/flan-t5-xl,0,29,coherence,label_score,label_numeric,0.18736317627254145,0.8126368237274586
sentence_mi_surprisal,google/flan-t5-xl,0,29,coherence,label_score,label_numeric,0.6153110819378902,0.3846889180621098
sentence_surprisal,google/flan-t5-xl,0,29,coherence,label_score,label_numeric,0.5182615373275091,0.4817384626724909
mean_sentence_cond_probs,google/flan-t5-xl,0,30,coherence,label_score,label_alpha,0.4420788963129464,0.5579211036870536
mean_sentence_surprisal,google/flan-t5-xl,0,30,coherence,label_score,label_alpha,0.5166030187875912,0.4833969812124088
sentence_cond_probs,google/flan-t5-xl,0,30,coherence,label_score,label_alpha,0.4420788963129464,0.5579211036870536
sentence_mi,google/flan-t5-xl,0,30,coherence,label_score,label_alpha,0.4203319406110389,0.5796680593889612
sentence_mi_surprisal,google/flan-t5-xl,0,30,coherence,label_score,label_alpha,0.5256619937082869,0.4743380062917131
sentence_surprisal,google/flan-t5-xl,0,30,coherence,label_score,label_alpha,0.5166030187875912,0.4833969812124088
mean_sentence_cond_probs,google/flan-t5-xl,0,30,coherence,label_score,label_numeric,0.4963842664631645,0.5036157335368354
mean_sentence_surprisal,google/flan-t5-xl,0,30,coherence,label_score,label_numeric,0.5011063161766758,0.4988936838233242
sentence_cond_probs,google/flan-t5-xl,0,30,coherence,label_score,label_numeric,0.4963842664631645,0.5036157335368354
sentence_mi,google/flan-t5-xl,0,30,coherence,label_score,label_numeric,0.5929279990490426,0.4070720009509574
sentence_mi_surprisal,google/flan-t5-xl,0,30,coherence,label_score,label_numeric,0.4605545601137655,0.5394454398862345
sentence_surprisal,google/flan-t5-xl,0,30,coherence,label_score,label_numeric,0.5011063161766758,0.4988936838233242
mean_sentence_cond_probs,google/flan-t5-xl,0,31,coherence,label_score,label_alpha,0.5567773983942733,0.4432226016057267
mean_sentence_surprisal,google/flan-t5-xl,0,31,coherence,label_score,label_alpha,0.4752332228385787,0.5247667771614213
sentence_cond_probs,google/flan-t5-xl,0,31,coherence,label_score,label_alpha,0.5567773983942733,0.4432226016057267
sentence_mi,google/flan-t5-xl,0,31,coherence,label_score,label_alpha,0.534796582451017,0.465203417548983
sentence_mi_surprisal,google/flan-t5-xl,0,31,coherence,label_score,label_alpha,0.4842935432537232,0.5157064567462768
sentence_surprisal,google/flan-t5-xl,0,31,coherence,label_score,label_alpha,0.4752332228385787,0.5247667771614213
mean_sentence_cond_probs,google/flan-t5-xl,0,31,coherence,label_score,label_numeric,0.44694556854878487,0.5530544314512151
mean_sentence_surprisal,google/flan-t5-xl,0,31,coherence,label_score,label_numeric,0.5241452279239966,0.47585477207600335
sentence_cond_probs,google/flan-t5-xl,0,31,coherence,label_score,label_numeric,0.44694556854878487,0.5530544314512151
sentence_mi,google/flan-t5-xl,0,31,coherence,label_score,label_numeric,0.5442654250514329,0.45573457494856706
sentence_mi_surprisal,google/flan-t5-xl,0,31,coherence,label_score,label_numeric,0.4835360790852336,0.5164639209147663
sentence_surprisal,google/flan-t5-xl,0,31,coherence,label_score,label_numeric,0.5241452279239966,0.47585477207600335
mean_sentence_cond_probs,google/flan-t5-xl,0,32,coherence,label_score,label_alpha,0.570200284248384,0.429799715751616
mean_sentence_surprisal,google/flan-t5-xl,0,32,coherence,label_score,label_alpha,0.44927400807459206,0.5507259919254079
sentence_cond_probs,google/flan-t5-xl,0,32,coherence,label_score,label_alpha,0.570200284248384,0.429799715751616
sentence_mi,google/flan-t5-xl,0,32,coherence,label_score,label_alpha,0.5483451529155617,0.45165484708443826
sentence_mi_surprisal,google/flan-t5-xl,0,32,coherence,label_score,label_alpha,0.4582716162916834,0.5417283837083167
sentence_surprisal,google/flan-t5-xl,0,32,coherence,label_score,label_alpha,0.44927400807459206,0.5507259919254079
mean_sentence_cond_probs,google/flan-t5-xl,0,32,coherence,label_score,label_numeric,0.37330735617261096,0.626692643827389
mean_sentence_surprisal,google/flan-t5-xl,0,32,coherence,label_score,label_numeric,0.5777715658797141,0.4222284341202859
sentence_cond_probs,google/flan-t5-xl,0,32,coherence,label_score,label_numeric,0.37330735617261096,0.626692643827389
sentence_mi,google/flan-t5-xl,0,32,coherence,label_score,label_numeric,0.4681661076745574,0.5318338923254426
sentence_mi_surprisal,google/flan-t5-xl,0,32,coherence,label_score,label_numeric,0.537702423776782,0.462297576223218
sentence_surprisal,google/flan-t5-xl,0,32,coherence,label_score,label_numeric,0.5777715658797141,0.4222284341202859
mean_sentence_cond_probs,google/flan-t5-xl,0,33,coherence,label_score,label_alpha,0.4108988194145113,0.5891011805854887
mean_sentence_surprisal,google/flan-t5-xl,0,33,coherence,label_score,label_alpha,0.5396346482436182,0.4603653517563818
