model_name,item_id,phenomenon,metric,sentence_cond_probs,mean_sentence_cond_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
google/flan-t5-xl,6,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,6,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,6,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,indirect_speech,label_score,1,1,0,1,1,0
google/flan-t5-xl,7,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,maxims,label_score,1,1,1,1,1,0
google/flan-t5-xl,7,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,7,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,8,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,8,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,8,deceits,label_score,1,1,0,1,1,0
google/flan-t5-xl,8,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,humour,label_score,1,1,0,1,1,1
google/flan-t5-xl,8,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,8,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,8,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,metaphor,label_score,1,1,0,1,1,0
google/flan-t5-xl,9,coherence,label_score,1,1,0,1,1,0
google/flan-t5-xl,9,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,9,deceits,label_score,1,1,0,1,1,0
google/flan-t5-xl,9,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,9,indirect_speech,label_score,1,1,1,1,1,1
google/flan-t5-xl,9,indirect_speech,label_score,0,0,1,0,0,0
google/flan-t5-xl,9,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,9,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,10,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,10,deceits,label_score,0,0,0,0,0,1
google/flan-t5-xl,10,deceits,label_score,1,1,1,1,1,0
google/flan-t5-xl,10,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,10,indirect_speech,label_score,0,0,1,0,0,0
google/flan-t5-xl,10,indirect_speech,label_score,1,1,1,1,1,0
google/flan-t5-xl,10,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,10,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,10,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,metaphor,label_score,1,1,0,1,1,0
google/flan-t5-xl,11,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,11,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,deceits,label_score,1,1,0,1,1,0
google/flan-t5-xl,11,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,11,indirect_speech,label_score,1,1,1,1,1,0
google/flan-t5-xl,11,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,maxims,label_score,1,1,0,1,1,0
google/flan-t5-xl,11,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,metaphor,label_score,1,1,1,1,1,0
google/flan-t5-xl,12,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,12,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,12,deceits,label_score,0,0,1,0,0,0
google/flan-t5-xl,12,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,12,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,indirect_speech,label_score,0,0,1,0,0,0
google/flan-t5-xl,12,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,12,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,12,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,13,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,13,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,13,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,13,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,13,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,13,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,13,indirect_speech,label_score,0,0,1,0,0,0
google/flan-t5-xl,13,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,13,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,13,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,13,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,13,maxims,label_score,1,1,0,1,1,0
google/flan-t5-xl,13,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,13,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,14,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,deceits,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,14,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,14,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,14,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,14,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,14,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,14,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,15,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,15,deceits,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,15,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,15,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,15,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,15,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,15,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,15,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,16,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,16,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,16,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,16,deceits,label_score,0,0,1,0,0,0
google/flan-t5-xl,16,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,16,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,16,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,16,indirect_speech,label_score,0,0,1,0,0,0
google/flan-t5-xl,16,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,16,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,16,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,16,maxims,label_score,1,1,1,1,1,0
google/flan-t5-xl,16,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,16,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,17,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,17,deceits,label_score,1,1,0,1,1,1
google/flan-t5-xl,17,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,17,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,17,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,17,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,17,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,17,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,18,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,18,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,18,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,18,deceits,label_score,1,1,1,1,1,0
google/flan-t5-xl,18,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,18,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,18,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,18,indirect_speech,label_score,1,1,0,1,1,0
google/flan-t5-xl,18,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,18,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,18,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,18,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,18,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,18,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,19,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,19,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,19,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,19,deceits,label_score,0,0,1,0,0,0
google/flan-t5-xl,19,humour,label_score,1,1,1,1,1,0
google/flan-t5-xl,19,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,19,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,19,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,19,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,19,irony,label_score,1,1,0,1,1,1
google/flan-t5-xl,19,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,19,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,19,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,19,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,20,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,20,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,20,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,20,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,20,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,20,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,20,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,20,indirect_speech,label_score,1,1,0,1,1,0
google/flan-t5-xl,20,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,20,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,20,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,20,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,21,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,21,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,21,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,21,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,21,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,21,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,22,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,22,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,22,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,22,humour,label_score,1,1,1,1,1,0
google/flan-t5-xl,22,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,22,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,23,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,23,coherence,label_score,0,0,1,0,0,1
google/flan-t5-xl,23,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,23,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,23,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,23,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,24,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,24,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,24,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,24,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,24,irony,label_score,1,1,0,1,1,1
google/flan-t5-xl,24,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,25,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,25,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,25,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,25,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,25,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,25,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,26,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,26,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,27,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,27,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,28,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,28,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,29,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,29,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,30,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,30,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,31,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,31,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,32,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,32,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,33,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,33,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,34,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,34,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,35,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,35,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,36,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,36,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,37,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,37,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,38,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,38,coherence,label_score,0,0,1,0,0,1
google/flan-t5-xl,39,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,39,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,40,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,40,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,1,coherence,label_score,1,1,0,1,1,0
google/flan-t5-xl,1,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,1,deceits,label_score,1,1,0,1,1,0
google/flan-t5-xl,1,deceits,label_score,0,0,1,0,0,0
google/flan-t5-xl,1,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,1,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,1,indirect_speech,label_score,1,1,1,1,1,0
google/flan-t5-xl,1,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,1,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,1,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,1,maxims,label_score,1,1,0,1,1,0
google/flan-t5-xl,1,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,1,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,1,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,2,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,2,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,2,deceits,label_score,0,0,0,0,0,1
google/flan-t5-xl,2,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,2,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,2,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,2,indirect_speech,label_score,1,1,1,1,1,0
google/flan-t5-xl,2,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,2,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,2,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,2,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,2,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,2,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,2,metaphor,label_score,1,1,0,1,1,1
google/flan-t5-xl,3,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,3,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,3,deceits,label_score,0,0,1,0,0,0
google/flan-t5-xl,3,deceits,label_score,1,1,0,1,1,0
google/flan-t5-xl,3,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,3,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,3,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,3,indirect_speech,label_score,1,1,0,1,1,0
google/flan-t5-xl,3,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,3,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,3,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,3,maxims,label_score,1,1,0,1,1,1
google/flan-t5-xl,3,metaphor,label_score,1,1,0,1,1,0
google/flan-t5-xl,3,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,4,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,4,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,4,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,4,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,4,maxims,label_score,1,1,0,1,1,0
google/flan-t5-xl,4,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,4,metaphor,label_score,1,1,1,1,1,0
google/flan-t5-xl,5,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,5,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,5,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,5,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,5,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,5,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,maxims,label_score,1,1,1,1,1,0
google/flan-t5-xl,5,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,5,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,6,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,6,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,6,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,indirect_speech,label_score,1,1,1,1,1,0
google/flan-t5-xl,6,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,6,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,6,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,6,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,6,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,6,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,humour,label_score,0,0,1,0,0,0
google/flan-t5-xl,7,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,7,indirect_speech,label_score,0,0,1,0,0,0
google/flan-t5-xl,7,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,7,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,maxims,label_score,1,1,1,1,1,0
google/flan-t5-xl,7,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,7,metaphor,label_score,1,1,0,1,1,0
google/flan-t5-xl,7,metaphor,label_score,1,1,0,1,1,0
google/flan-t5-xl,8,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,8,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,8,deceits,label_score,0,0,0,0,0,1
google/flan-t5-xl,8,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,8,indirect_speech,label_score,1,1,1,1,1,0
google/flan-t5-xl,8,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,8,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,8,maxims,label_score,1,1,1,1,1,0
google/flan-t5-xl,8,metaphor,label_score,1,1,1,1,1,0
google/flan-t5-xl,8,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,9,coherence,label_score,1,1,0,1,1,0
google/flan-t5-xl,9,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,9,deceits,label_score,0,0,1,0,0,0
google/flan-t5-xl,9,deceits,label_score,1,1,1,1,1,0
google/flan-t5-xl,9,humour,label_score,0,0,0,0,0,1
google/flan-t5-xl,9,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,irony,label_score,0,0,0,0,0,0
google/flan-t5-xl,9,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,9,maxims,label_score,1,1,1,1,1,0
google/flan-t5-xl,9,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,9,metaphor,label_score,0,0,1,0,0,0
google/flan-t5-xl,9,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,10,coherence,label_score,0,0,1,0,0,0
google/flan-t5-xl,10,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,indirect_speech,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,10,irony,label_score,1,1,1,1,1,0
google/flan-t5-xl,10,irony,label_score,0,0,1,0,0,0
google/flan-t5-xl,10,maxims,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,10,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,10,metaphor,label_score,1,1,0,1,1,1
google/flan-t5-xl,11,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,coherence,label_score,1,1,1,1,1,0
google/flan-t5-xl,11,deceits,label_score,1,1,1,1,1,0
google/flan-t5-xl,11,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,humour,label_score,0,0,0,0,0,0
google/flan-t5-xl,11,humour,label_score,1,1,0,1,1,0
google/flan-t5-xl,11,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,indirect_speech,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,irony,label_score,1,1,0,1,1,0
google/flan-t5-xl,11,irony,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,maxims,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,maxims,label_score,0,0,1,0,0,0
google/flan-t5-xl,11,metaphor,label_score,0,0,0,0,0,1
google/flan-t5-xl,11,metaphor,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,coherence,label_score,0,0,0,0,0,1
google/flan-t5-xl,12,coherence,label_score,1,1,0,1,1,1
google/flan-t5-xl,12,deceits,label_score,0,0,0,0,0,0
google/flan-t5-xl,12,deceits,label_score,0,0,0,0,0,1
google/flan-t5-xl,12,humour,label_score,0,0,0,0,0,1
